1.65324e-11,-5.64222e-11,-2.46054e-11
2.06278e-11,7.98382e-12,2.17419e-11
1.54697e-11,-8.03779e-11,2.29517e-11
-2.12044e-10,5.44097e-11,2.02641e-11
6.02374e-11,-1.46067e-10,-1.28028e-11
-3.05958e-11,7.68996e-11,1.84036e-11
-6.96979e-12,-4.15702e-11,2.17967e-11
-6.02172e-11,-1.6806e-11,-2.43543e-11
-1.40712e-10,5.224e-12,-1.43798e-11
-5.33556e-11,-3.76071e-11,-1.99776e-11
-5.09686e-11,5.90723e-11,2.54005e-11
2.36141e-12,1.0889e-10,-2.13562e-11
-7.96329e-11,-1.16662e-10,2.28763e-11
-6.22535e-11,-6.66656e-11,-1.36617e-11
4.07029e-11,-6.54164e-11,-1.99849e-11
-8.01514e-12,1.70715e-11,1.12313e-11
-9.14434e-11,-1.89827e-11,1.8871e-11
1.82635e-11,-2.66087e-11,-2.11398e-11
-1.4018e-11,-1.23922e-10,2.07546e-11
9.162e-11,-3.16428e-11,-1.29711e-11
-7.77492e-11,-7.68258e-11,1.92628e-11
6.15791e-11,9.2538e-12,2.20098e-11
-5.42722e-11,-5.69378e-12,1.4635e-11
6.02714e-11,-5.29371e-11,-9.05832e-12
1.15074e-10,-2.25977e-11,-2.00951e-11
2.21596e-11,2.63359e-11,1.68112e-11
-2.78725e-11,9.2479e-11,1.10938e-11
-2.48385e-12,-1.28007e-10,-1.79564e-11
4.08782e-11,6.69351e-12,-2.45676e-11
-1.94694e-10,8.81655e-11,-2.46357e-11
2.42564e-11,-3.93936e-11,-2.14286e-11
4.54664e-12,-3.08525e-11,-2.40279e-11
-3.26901e-11,-5.44176e-12,1.23726e-11
-1.63201e-10,-1.57032e-10,-1.59102e-11
2.88308e-11,-1.99843e-10,-2.56136e-11
-2.37091e-11,-2.98855e-11,-1.89941e-11
2.59811e-11,3.62659e-11,-2.38285e-11
4.75759e-11,-5.51741e-11,-1.43599e-11
9.96417e-11,7.66133e-11,2.49356e-11
3.76553e-11,3.64961e-11,-1.61133e-11
-9.25822e-11,3.67824e-11,-2.26453e-11
2.96704e-12,-2.53075e-11,2.01809e-11
-7.89779e-11,5.48719e-10,1.56198e-11
-7.98916e-11,-3.78701e-11,-1.27264e-11
1.15243e-11,1.331e-11,1.3796e-11
-2.81769e-11,5.17529e-10,-1.08136e-11
7.79676e-11,-4.92508e-11,6.72992e-12
1.63328e-10,-9.46572e-11,2.14348e-11
8.6801e-11,-6.82816e-12,-2.2175e-11
-6.22308e-11,-4.57871e-12,-1.11654e-11
7.38102e-11,1.24668e-10,-2.2553e-11
5.23531e-11,-4.53766e-12,-2.52487e-11
5.22508e-11,1.86503e-10,-1.77943e-11
6.11211e-11,7.65847e-11,-2.19892e-11
4.16233e-11,4.89513e-12,-4.46123e-12
-1.01486e-10,5.35699e-11,-2.21949e-11
-4.35183e-11,-7.57751e-11,6.82659e-12
-2.29727e-12,-2.4854e-11,-2.1291e-11
4.46632e-11,7.1564e-11,-2.46811e-11
5.37075e-11,5.90916e-11,2.12948e-11
4.09956e-11,-5.10783e-11,1.93623e-11
-9.07198e-11,-1.08203e-10,-1.82724e-11
-8.28369e-11,-1.26998e-10,-1.63092e-11
4.30559e-11,-6.18673e-11,2.16487e-11
-2.37682e-11,-3.70318e-11,1.90358e-11
1.80932e-11,-2.18292e-11,-2.11743e-11
6.43251e-11,8.69201e-11,1.71963e-11
-2.40858e-11,3.93022e-12,2.40838e-11
-2.25476e-11,-2.35637e-11,2.50185e-11
-6.32875e-11,2.30196e-11,-2.2979e-11
-2.36987e-13,-3.56429e-11,-1.90046e-11
3.33025e-10,-5.35172e-10,2.40874e-11
1.40464e-10,1.04612e-10,-1.99746e-11
-2.4748e-11,-1.70897e-11,-2.36941e-11
-4.56317e-11,-2.05785e-11,-1.68007e-11
6.44904e-11,5.25112e-12,2.18481e-11
-1.1108e-11,-5.18974e-12,1.01102e-11
1.20908e-10,4.40369e-13,-1.91703e-11
3.18391e-11,-1.34454e-12,-9.92451e-12
6.65393e-11,-3.65813e-11,2.28864e-11
7.75067e-12,-2.05171e-11,1.51576e-11
9.47901e-11,-1.14438e-10,2.24699e-11
7.13293e-11,-7.76369e-11,2.37285e-11
-3.37985e-11,-5.61712e-11,-1.02992e-11
-1.37722e-11,-1.36228e-11,-2.06099e-11
