5.43511e-11,-2.12688e-10,1.19253e-09
5.75946e-10,1.95374e-11,1.31964e-09
-1.4844e-09,-1.20349e-10,-1.14512e-09
-8.93611e-10,1.52101e-11,-6.93908e-10
6.09491e-10,3.61331e-10,9.55117e-10
9.78613e-11,3.02843e-10,8.99231e-10
-1.16945e-10,-1.17376e-10,-1.85121e-09
5.17962e-10,-2.06671e-12,9.35238e-10
-1.12628e-09,-4.13086e-10,9.85241e-10
1.89137e-10,1.02482e-10,1.35708e-09
7.68359e-10,-3.40444e-12,-7.95198e-10
1.51172e-09,6.58028e-11,-1.26533e-09
-1.26503e-10,-2.12209e-11,9.79936e-11
-2.31591e-10,1.18205e-09,7.62347e-10
-6.05908e-10,-6.63392e-10,1.12356e-09
3.18346e-10,7.10479e-11,-1.45566e-09
2.32042e-10,8.85964e-10,-5.90018e-10
5.5269e-10,-4.50729e-10,-1.35312e-09
-2.08191e-11,-1.41766e-10,-7.46584e-11
1.092e-10,-7.57082e-11,-1.48116e-09
-4.41597e-10,-2.37728e-10,1.03067e-09
3.29957e-10,3.07994e-10,3.99066e-10
-3.00859e-10,-8.39709e-10,1.06425e-09
2.65226e-11,1.11198e-10,7.45616e-11
4.37605e-10,-5.01153e-10,-1.73074e-09
-3.56891e-10,4.7932e-10,-1.54224e-09
-2.48023e-11,9.63709e-12,5.85166e-10
9.73316e-10,2.30453e-10,-6.50186e-10
2.36008e-10,2.10433e-10,-2.59704e-10
-7.75579e-11,-4.87818e-10,-1.06538e-09
5.5109e-10,5.98323e-10,7.9159e-10
3.83126e-10,1.28084e-10,-2.35465e-10
-3.00479e-10,-1.27986e-10,-1.44084e-09
1.98286e-10,8.6707e-10,5.35697e-10
7.47802e-10,-4.78771e-10,5.79323e-10
-9.37476e-10,9.20333e-12,-6.55972e-10
6.06112e-10,5.24007e-10,-8.53686e-10
-4.62231e-10,3.3639e-10,1.4358e-09
-2.95005e-10,-8.3378e-10,-6.04243e-10
6.33897e-10,2.37932e-10,1.19993e-09
2.53583e-10,2.48393e-10,-1.3548e-09
-5.04662e-10,3.08245e-10,-9.05548e-10
1.11725e-09,-9.22574e-10,8.75787e-10
-6.00813e-11,7.52446e-10,1.52158e-09
-2.02573e-10,4.65298e-11,-1.18331e-09
-5.38313e-10,-4.08997e-10,9.79594e-10
3.41344e-10,1.49675e-10,1.16282e-09
-1.17566e-09,-1.17046e-10,6.8238e-10
-4.45822e-10,-3.40164e-10,-9.43348e-10
1.00172e-10,4.35088e-10,1.27865e-09
9.99884e-10,-1.42174e-10,4.32195e-10
1.97567e-11,-1.11239e-10,-6.40642e-10
-7.32313e-10,4.03945e-10,-7.41045e-10
-4.35463e-10,-8.95618e-11,2.06418e-10
-9.87226e-10,2.19381e-11,1.0386e-09
9.19422e-11,3.25211e-10,-1.07846e-09
1.31656e-09,-1.36911e-10,1.18885e-09
-9.06277e-10,3.1896e-10,-1.13364e-09
9.97655e-11,-2.19525e-10,-4.24332e-10
2.14475e-10,9.55185e-11,1.23663e-09
8.22467e-10,5.07474e-11,1.05708e-09
-1.76081e-10,4.44163e-10,-1.61889e-09
-7.04093e-11,-7.79268e-10,1.34474e-09
-2.73846e-11,-1.08902e-11,-8.451e-11
9.56616e-11,-9.84598e-11,4.83675e-10
-5.74393e-10,-3.97666e-10,-8.65517e-10
-2.20291e-10,-3.73776e-10,6.57844e-10
9.96672e-11,-1.63547e-11,1.43281e-09
7.89219e-10,-4.83398e-10,6.78509e-10
7.73927e-11,-3.14544e-11,-5.67918e-10
-5.74702e-10,-7.30313e-10,1.15562e-09
6.06226e-10,-7.33662e-10,-9.03498e-10
-1.43942e-10,2.0393e-10,3.59098e-10
-3.45696e-10,-2.81577e-10,1.49443e-09
9.61462e-10,3.30554e-10,1.10419e-09
-8.24364e-12,-9.22799e-11,8.78079e-10
1.30426e-09,1.11657e-09,6.01765e-10
5.40359e-12,-2.52527e-10,9.66481e-10
